home_team,away_team,home_score,away_score,tournament,neutral,home_team_total_points,away_team_total_points,home_B1_overall,home_B2_overall,home_B3_overall,home_B4_overall,home_M1_overall,home_M2_overall,home_M3_overall,home_M4_overall,home_T1_overall,home_T2_overall,home_K1_overall,home_B1_preferred_foot,home_B2_preferred_foot,home_B3_preferred_foot,home_B4_preferred_foot,home_M1_preferred_foot,home_M2_preferred_foot,home_M3_preferred_foot,home_M4_preferred_foot,home_T1_preferred_foot,home_T2_preferred_foot,home_K1_preferred_foot,home_B1_pace,home_B2_pace,home_B3_pace,home_B4_pace,home_M1_pace,home_M2_pace,home_M3_pace,home_M4_pace,home_T1_pace,home_T2_pace,home_K1_pace,home_B1_shooting,home_B2_shooting,home_B3_shooting,home_B4_shooting,home_M1_shooting,home_M2_shooting,home_M3_shooting,home_M4_shooting,home_T1_shooting,home_T2_shooting,home_K1_shooting,home_B1_passing,home_B2_passing,home_B3_passing,home_B4_passing,home_M1_passing,home_M2_passing,home_M3_passing,home_M4_passing,home_T1_passing,home_T2_passing,home_K1_passing,home_B1_dribbling,home_B2_dribbling,home_B3_dribbling,home_B4_dribbling,home_M1_dribbling,home_M2_dribbling,home_M3_dribbling,home_M4_dribbling,home_T1_dribbling,home_T2_dribbling,home_K1_dribbling,home_B1_defending,home_B2_defending,home_B3_defending,home_B4_defending,home_M1_defending,home_M2_defending,home_M3_defending,home_M4_defending,home_T1_defending,home_T2_defending,home_K1_defending,home_B1_physic,home_B2_physic,home_B3_physic,home_B4_physic,home_M1_physic,home_M2_physic,home_M3_physic,home_M4_physic,home_T1_physic,home_T2_physic,home_K1_physic,home_B1_goalkeeping_diving,home_B2_goalkeeping_diving,home_B3_goalkeeping_diving,home_B4_goalkeeping_diving,home_M1_goalkeeping_diving,home_M2_goalkeeping_diving,home_M3_goalkeeping_diving,home_M4_goalkeeping_diving,home_T1_goalkeeping_diving,home_T2_goalkeeping_diving,home_K1_goalkeeping_diving,home_B1_goalkeeping_handling,home_B2_goalkeeping_handling,home_B3_goalkeeping_handling,home_B4_goalkeeping_handling,home_M1_goalkeeping_handling,home_M2_goalkeeping_handling,home_M3_goalkeeping_handling,home_M4_goalkeeping_handling,home_T1_goalkeeping_handling,home_T2_goalkeeping_handling,home_K1_goalkeeping_handling,home_B1_goalkeeping_kicking,home_B2_goalkeeping_kicking,home_B3_goalkeeping_kicking,home_B4_goalkeeping_kicking,home_M1_goalkeeping_kicking,home_M2_goalkeeping_kicking,home_M3_goalkeeping_kicking,home_M4_goalkeeping_kicking,home_T1_goalkeeping_kicking,home_T2_goalkeeping_kicking,home_K1_goalkeeping_kicking,home_B1_goalkeeping_positioning,home_B2_goalkeeping_positioning,home_B3_goalkeeping_positioning,home_B4_goalkeeping_positioning,home_M1_goalkeeping_positioning,home_M2_goalkeeping_positioning,home_M3_goalkeeping_positioning,home_M4_goalkeeping_positioning,home_T1_goalkeeping_positioning,home_T2_goalkeeping_positioning,home_K1_goalkeeping_positioning,home_B1_goalkeeping_reflexes,home_B2_goalkeeping_reflexes,home_B3_goalkeeping_reflexes,home_B4_goalkeeping_reflexes,home_M1_goalkeeping_reflexes,home_M2_goalkeeping_reflexes,home_M3_goalkeeping_reflexes,home_M4_goalkeeping_reflexes,home_T1_goalkeeping_reflexes,home_T2_goalkeeping_reflexes,home_K1_goalkeeping_reflexes,home_B1_Position_Best_Rating,home_B2_Position_Best_Rating,home_B3_Position_Best_Rating,home_B4_Position_Best_Rating,home_M1_Position_Best_Rating,home_M2_Position_Best_Rating,home_M3_Position_Best_Rating,home_M4_Position_Best_Rating,home_T1_Position_Best_Rating,home_T2_Position_Best_Rating,home_K1_Position_Best_Rating,away_B1_overall,away_B2_overall,away_B3_overall,away_B4_overall,away_M1_overall,away_M2_overall,away_M3_overall,away_M4_overall,away_T1_overall,away_T2_overall,away_K1_overall,away_B1_preferred_foot,away_B2_preferred_foot,away_B3_preferred_foot,away_B4_preferred_foot,away_M1_preferred_foot,away_M2_preferred_foot,away_M3_preferred_foot,away_M4_preferred_foot,away_T1_preferred_foot,away_T2_preferred_foot,away_K1_preferred_foot,away_B1_pace,away_B2_pace,away_B3_pace,away_B4_pace,away_M1_pace,away_M2_pace,away_M3_pace,away_M4_pace,away_T1_pace,away_T2_pace,away_K1_pace,away_B1_shooting,away_B2_shooting,away_B3_shooting,away_B4_shooting,away_M1_shooting,away_M2_shooting,away_M3_shooting,away_M4_shooting,away_T1_shooting,away_T2_shooting,away_K1_shooting,away_B1_passing,away_B2_passing,away_B3_passing,away_B4_passing,away_M1_passing,away_M2_passing,away_M3_passing,away_M4_passing,away_T1_passing,away_T2_passing,away_K1_passing,away_B1_dribbling,away_B2_dribbling,away_B3_dribbling,away_B4_dribbling,away_M1_dribbling,away_M2_dribbling,away_M3_dribbling,away_M4_dribbling,away_T1_dribbling,away_T2_dribbling,away_K1_dribbling,away_B1_defending,away_B2_defending,away_B3_defending,away_B4_defending,away_M1_defending,away_M2_defending,away_M3_defending,away_M4_defending,away_T1_defending,away_T2_defending,away_K1_defending,away_B1_physic,away_B2_physic,away_B3_physic,away_B4_physic,away_M1_physic,away_M2_physic,away_M3_physic,away_M4_physic,away_T1_physic,away_T2_physic,away_K1_physic,away_B1_goalkeeping_diving,away_B2_goalkeeping_diving,away_B3_goalkeeping_diving,away_B4_goalkeeping_diving,away_M1_goalkeeping_diving,away_M2_goalkeeping_diving,away_M3_goalkeeping_diving,away_M4_goalkeeping_diving,away_T1_goalkeeping_diving,away_T2_goalkeeping_diving,away_K1_goalkeeping_diving,away_B1_goalkeeping_handling,away_B2_goalkeeping_handling,away_B3_goalkeeping_handling,away_B4_goalkeeping_handling,away_M1_goalkeeping_handling,away_M2_goalkeeping_handling,away_M3_goalkeeping_handling,away_M4_goalkeeping_handling,away_T1_goalkeeping_handling,away_T2_goalkeeping_handling,away_K1_goalkeeping_handling,away_B1_goalkeeping_kicking,away_B2_goalkeeping_kicking,away_B3_goalkeeping_kicking,away_B4_goalkeeping_kicking,away_M1_goalkeeping_kicking,away_M2_goalkeeping_kicking,away_M3_goalkeeping_kicking,away_M4_goalkeeping_kicking,away_T1_goalkeeping_kicking,away_T2_goalkeeping_kicking,away_K1_goalkeeping_kicking,away_B1_goalkeeping_positioning,away_B2_goalkeeping_positioning,away_B3_goalkeeping_positioning,away_B4_goalkeeping_positioning,away_M1_goalkeeping_positioning,away_M2_goalkeeping_positioning,away_M3_goalkeeping_positioning,away_M4_goalkeeping_positioning,away_T1_goalkeeping_positioning,away_T2_goalkeeping_positioning,away_K1_goalkeeping_positioning,away_B1_goalkeeping_reflexes,away_B2_goalkeeping_reflexes,away_B3_goalkeeping_reflexes,away_B4_goalkeeping_reflexes,away_M1_goalkeeping_reflexes,away_M2_goalkeeping_reflexes,away_M3_goalkeeping_reflexes,away_M4_goalkeeping_reflexes,away_T1_goalkeeping_reflexes,away_T2_goalkeeping_reflexes,away_K1_goalkeeping_reflexes,away_B1_Position_Best_Rating,away_B2_Position_Best_Rating,away_B3_Position_Best_Rating,away_B4_Position_Best_Rating,away_M1_Position_Best_Rating,away_M2_Position_Best_Rating,away_M3_Position_Best_Rating,away_M4_Position_Best_Rating,away_T1_Position_Best_Rating,away_T2_Position_Best_Rating,away_K1_Position_Best_Rating
Nigeria,Ghana,0,0,African Nations Championship,TRUE,701,851,73,70,71,67,78,77,75,75,80,75,80,1,0,1,0,0,1,0,0,0,0,0,77,51,81,80,61,93,80,84,88,93,0,59,48,61,64,53,74,61,69,80,74,0,62,55,68,63,69,66,72,68,56,66,0,69,62,65,68,68,77,76,80,76,81,0,73,70,69,66,78,34,69,37,28,29,0,85,84,80,83,88,68,73,69,83,49,0,15,9,13,9,13,9,12,8,10,6,77,15,9,12,13,8,12,8,6,10,11,81,8,8,14,14,15,5,12,7,12,12,80,13,13,15,8,13,15,13,15,11,14,79,12,12,9,10,13,8,6,15,13,13,90,73,72,71,69,78,77,75,75,80,78,80,72,72,71,71,78,76,76,75,80,79,67,0,0,0,0,1,1,1,0,0,1,0,82,82,69,90,81,91,70,64,77,84,0,68,37,60,49,72,64,74,68,80,74,0,69,52,63,62,74,72,73,70,78,75,0,76,61,69,70,80,73,74,70,81,82,0,68,72,69,67,62,65,74,74,70,69,0,73,77,80,75,78,76,83,77,84,82,0,14,13,11,5,9,9,2,2,5,4,68,4,8,5,15,5,15,4,2,10,3,67,8,6,14,10,11,6,4,2,14,2,66,12,15,10,6,6,14,2,2,15,3,64,13,7,15,9,14,13,4,4,5,4,71,73,72,71,71,78,76,76,75,82,80,67
United States,South Korea,2,0,Friendly,FALSE,1019,581,73,73,73,73,78,77,74,75,81,79,82,0,1,0,0,0,0,0,0,0,0,0,75,77,71,80,69,77,87,78,73,82,0,55,41,39,60,67,68,51,70,80,73,0,70,60,49,65,75,70,73,73,75,78,0,72,61,42,69,76,71,76,75,82,77,0,75,75,74,71,71,77,70,49,42,43,0,76,73,81,77,82,85,69,61,75,66,0,6,13,13,11,6,11,6,5,12,10,84,15,9,12,6,13,7,6,12,7,7,77,5,5,9,7,15,5,9,8,5,9,76,9,13,15,10,15,10,11,10,10,8,82,13,8,13,11,15,5,14,12,12,15,83,73,73,73,73,78,77,76,75,81,79,82,72,71,69,70,76,74,73,72,78,76,73,0,0,1,1,0,0,1,0,0,1,0,62,77,88,78,76,67,81,59,65,86,0,55,45,46,52,74,67,50,71,82,78,0,55,53,67,65,73,79,71,74,72,67,0,56,55,65,62,80,75,74,67,68,77,0,72,72,65,69,55,57,72,57,32,29,0,84,77,75,74,64,67,68,69,68,58,0,13,5,10,15,10,13,7,7,10,10,72,7,8,10,12,13,8,10,12,5,12,72,15,13,12,6,9,6,12,12,11,12,69,9,10,6,10,14,8,12,13,9,5,74,10,9,14,12,8,9,12,14,8,9,76,72,71,70,70,76,75,73,72,78,77,73
Algeria,Slovenia,2,0,Friendly,FALSE,819,799,75,73,70,70,75,74,74,75,81,77,73,0,0,0,1,0,1,1,1,0,0,0,75,69,55,77,74,67,76,82,84,77,0,42,38,45,56,66,60,69,63,73,61,0,72,61,50,67,75,76,75,72,75,75,0,66,59,50,69,77,75,77,73,86,85,0,75,73,71,67,69,63,31,73,41,39,0,69,79,74,69,75,72,56,76,63,58,0,14,10,13,10,13,15,9,11,13,12,77,15,10,14,4,6,6,11,6,7,15,64,8,5,7,5,11,10,15,7,10,11,66,9,7,10,7,8,11,9,7,10,6,72,13,6,12,14,15,12,13,12,8,6,81,75,73,70,70,76,74,74,73,82,77,73,72,72,72,70,75,72,72,71,76,77,83,1,1,0,0,1,0,0,0,1,0,0,54,75,54,70,74,65,64,57,72,84,0,31,55,41,41,68,63,69,60,74,60,0,40,68,50,59,77,71,73,71,79,72,0,37,67,48,66,75,68,73,67,76,86,0,76,70,72,70,38,67,53,66,39,40,0,81,77,74,70,69,81,67,71,65,61,0,9,15,8,8,2,13,12,9,12,12,87,8,14,8,9,4,12,6,9,12,10,82,4,13,5,12,4,9,12,9,7,6,65,11,7,6,8,4,10,5,14,11,5,81,11,13,10,13,2,5,10,4,5,15,85,72,72,72,70,75,72,72,71,77,77,83
Australia,Ecuador,3,4,Friendly,TRUE,576,831,71,70,68,68,75,71,68,70,74,74,76,0,0,0,1,0,0,0,1,0,0,0,70,75,64,65,58,69,78,71,84,65,0,61,56,58,37,66,58,67,57,68,69,0,65,57,65,57,66,66,72,68,67,69,0,63,61,61,60,61,65,70,70,77,71,0,68,67,69,64,77,71,51,57,38,61,0,73,80,77,79,81,74,66,69,62,78,0,14,11,6,12,12,12,10,11,13,12,73,12,9,10,9,6,9,15,14,10,10,78,14,14,13,7,14,7,12,13,11,6,66,6,15,14,6,14,9,15,11,13,6,79,6,14,7,6,14,10,5,5,14,5,75,71,70,68,68,75,72,70,70,75,74,76,71,70,68,67,74,74,75,74,80,76,72,0,0,0,0,0,0,1,0,0,0,0,74,70,68,93,90,85,74,88,85,73,0,70,42,42,37,65,71,76,69,67,67,0,60,62,51,55,67,65,65,64,77,79,0,68,66,45,69,75,76,69,79,79,76,0,68,69,64,64,45,48,40,30,47,74,0,83,68,81,63,72,70,84,64,75,76,0,14,8,8,15,5,8,6,10,15,14,74,6,9,12,14,8,11,12,10,10,7,71,15,11,9,6,13,15,6,11,9,10,67,7,11,13,13,12,8,7,14,6,14,68,8,10,6,14,7,7,9,11,6,10,74,71,68,68,68,73,72,72,72,79,76,72
Austria,Uruguay,1,1,Friendly,FALSE,678,1157,78,75,75,75,76,76,76,75,82,77,72,0,0,0,0,1,0,0,0,1,0,0,54,72,75,53,68,79,74,79,86,79,0,44,50,58,34,77,76,69,68,70,74,0,55,61,68,48,79,73,70,75,81,75,0,52,64,70,42,76,74,74,78,82,80,0,81,77,74,77,35,40,76,66,79,42,0,78,77,82,79,67,76,76,73,72,74,0,13,9,8,10,5,14,5,14,5,13,71,8,6,12,7,6,9,6,8,7,14,71,5,10,9,11,8,11,7,10,14,9,70,6,12,8,14,10,5,14,14,15,9,72,8,7,13,7,6,13,10,7,9,14,74,78,75,75,75,76,76,76,76,83,79,72,84,79,77,75,79,78,78,77,89,85,82,0,0,0,1,1,0,1,1,0,0,0,67,82,73,59,79,66,81,75,83,79,0,48,52,68,38,76,81,73,74,87,83,0,62,60,73,53,78,79,71,76,79,70,0,60,66,76,51,78,80,81,80,88,80,0,86,82,76,77,51,28,36,40,42,41,0,78,77,77,75,80,66,58,61,79,81,0,6,2,15,11,6,8,8,13,27,12,80,8,3,7,12,12,12,15,14,25,5,82,15,4,5,10,15,9,14,6,31,13,80,5,2,9,9,12,5,9,6,33,13,80,15,4,8,10,13,8,13,7,37,10,87,84,79,77,75,79,78,77,77,89,85,82
Bosnia and Herzegovina,Egypt,0,2,Friendly,TRUE,919,729,78,71,74,73,78,77,75,75,83,83,82,1,0,0,1,0,1,1,1,0,0,0,57,74,67,81,84,49,70,81,71,72,0,40,49,36,47,71,78,76,73,84,75,0,60,58,49,60,75,83,76,72,68,85,0,47,71,46,64,77,74,77,80,78,84,0,79,74,74,73,70,65,57,42,36,63,0,74,76,76,83,81,73,69,62,71,66,0,9,13,10,14,4,6,14,10,9,7,84,14,6,10,8,11,5,10,10,11,7,81,9,12,14,15,13,6,8,10,13,13,74,5,6,14,6,9,8,9,8,15,7,80,5,11,11,8,4,15,8,6,15,8,85,78,75,74,74,78,77,75,75,83,82,82,73,62,66,65,74,73,71,71,76,72,70,0,0,1,1,0,0,0,1,1,0,0,58,57,67,70,64,72,77,72,93,82,0,41,45,36,26,34,69,60,71,65,66,0,47,52,59,59,61,73,73,66,70,72,0,42,58,67,58,61,71,75,77,83,72,0,74,63,66,65,75,66,56,38,48,69,0,73,74,72,74,82,79,66,66,64,70,0,6,13,6,8,8,5,14,12,13,13,70,14,8,9,12,12,12,15,15,13,6,71,6,12,7,10,13,14,9,12,8,8,63,13,7,15,8,12,5,13,14,10,9,75,9,10,9,9,5,10,8,11,13,6,67,73,66,66,65,74,73,73,71,77,73,70
Bulgaria,Belarus,2,1,Friendly,FALSE,486,423,69,68,68,67,73,71,70,69,81,77,72,0,1,1,0,0,1,1,0,0,0,0,74,74,69,72,57,76,91,71,64,80,0,59,50,54,59,62,69,63,61,82,74,0,65,60,62,58,73,69,63,68,80,77,0,70,64,59,64,72,70,75,68,80,74,0,64,67,67,68,72,60,38,68,32,47,0,77,75,69,69,73,63,58,66,62,70,0,5,5,14,8,12,14,13,12,15,13,74,14,14,10,11,5,11,9,15,6,6,72,14,14,7,13,11,8,11,13,9,6,66,6,15,6,12,6,13,7,12,8,14,64,8,9,7,7,15,10,8,12,15,7,78,69,68,68,67,73,71,70,69,81,76,72,67,62,64,62,71,70,69,68,73,72,71,0,0,1,0,0,0,0,0,0,0,0,47,54,65,61,70,63,75,67,67,77,0,49,40,48,55,68,61,64,28,63,69,0,56,56,60,64,72,72,67,55,75,72,0,53,42,57,65,74,71,72,54,77,75,0,69,64,64,64,41,40,45,70,30,52,0,70,78,71,60,60,50,65,71,55,64,0,14,11,15,14,5,12,6,11,6,6,72,11,6,13,9,6,9,14,10,5,9,71,12,12,11,10,8,13,13,6,6,11,67,5,9,12,13,15,9,8,5,15,7,72,7,15,12,5,7,8,5,7,8,12,70,67,65,64,62,71,70,69,68,73,72,71
Czech Republic,Norway,2,2,Friendly,FALSE,760,557,76,74,74,73,77,72,73,73,80,73,85,0,1,0,0,0,0,0,0,0,0,1,66,68,77,83,72,63,53,80,74,81,0,46,63,49,62,70,68,64,52,70,71,0,56,70,51,68,76,72,77,68,81,69,0,60,70,64,69,79,75,73,75,84,78,0,77,75,75,71,67,53,57,68,43,39,0,77,74,75,80,63,67,57,70,67,55,0,9,9,7,5,15,7,5,6,14,14,83,10,6,7,7,13,12,7,5,11,9,84,13,7,8,12,15,5,7,13,6,9,73,10,13,6,14,13,11,6,6,11,14,83,7,12,6,11,13,7,7,13,13,8,84,76,74,74,73,77,73,73,73,80,75,85,74,74,72,72,75,75,74,72,76,72,72,0,1,0,0,0,0,0,1,1,0,0,33,58,81,72,78,68,68,70,76,85,0,41,52,65,66,68,51,60,64,79,71,0,50,59,69,68,71,69,72,72,63,63,0,44,56,70,72,72,65,77,76,74,79,0,75,75,68,69,73,78,63,62,36,39,0,80,76,73,78,81,78,71,74,63,55,0,7,13,12,7,21,13,6,8,5,14,75,13,5,9,6,21,7,12,9,8,7,68,9,5,9,8,27,8,10,15,7,8,78,8,10,14,13,23,12,5,14,15,13,68,13,12,7,15,22,9,6,7,7,6,78,74,74,73,72,75,75,74,74,76,74,72
England,Denmark,1,0,Friendly,FALSE,1032,907,83,81,81,80,81,82,81,82,86,83,82,0,1,0,1,1,0,0,1,0,1,0,41,73,74,48,76,63,96,77,76,89,0,47,55,58,68,69,83,77,74,87,82,0,56,71,52,81,81,85,75,81,80,69,0,52,74,62,69,84,75,81,77,83,81,0,84,80,84,80,61,70,33,80,44,29,0,80,75,76,78,77,81,64,74,87,70,0,14,13,5,7,6,13,11,8,10,7,85,5,6,12,13,15,15,8,15,11,15,76,6,13,9,9,15,13,9,10,13,9,79,15,5,5,7,9,5,9,13,8,5,79,8,5,12,12,11,10,8,12,7,13,86,83,81,81,79,82,82,81,80,86,83,82,80,75,75,74,81,75,75,75,82,76,77,0,1,0,0,1,0,0,0,0,0,0,66,54,58,62,73,77,77,69,81,67,0,44,44,70,55,65,71,70,67,72,77,0,62,60,67,69,66,71,75,76,83,77,0,53,60,70,63,61,81,73,75,83,78,0,82,76,75,75,83,35,70,53,47,52,0,78,78,77,75,77,60,73,65,55,60,0,6,14,5,7,13,12,10,9,9,15,82,10,12,13,13,9,13,8,7,14,15,76,13,14,8,5,13,5,9,14,7,8,74,10,7,13,15,14,13,12,15,7,11,74,15,10,5,14,13,14,12,10,6,10,79,80,75,75,74,77,76,75,75,82,76,77
France,Netherlands,2,0,Friendly,FALSE,917,1122,81,81,81,81,84,83,83,83,88,85,85,1,0,1,0,0,1,0,0,0,0,1,67,81,68,76,79,78,53,76,89,84,0,29,40,33,45,76,67,50,78,78,84,0,56,62,60,60,84,76,77,79,85,75,0,55,65,57,62,86,76,71,83,92,82,0,83,83,80,83,39,84,79,73,29,30,0,80,75,83,76,60,82,82,88,62,74,0,10,13,14,11,5,8,12,5,15,13,86,11,11,12,11,9,11,6,6,6,11,81,5,9,9,9,13,5,15,2,9,5,71,14,11,7,5,15,10,5,4,7,5,81,5,7,8,14,8,14,7,3,10,7,88,81,81,81,81,84,83,83,83,88,85,85,79,78,79,77,84,81,81,81,90,88,79,0,0,1,0,0,1,0,1,1,1,0,61,66,66,85,75,67,71,53,93,74,0,59,47,51,63,80,72,51,78,86,90,0,60,62,73,71,87,79,72,81,83,82,0,59,67,75,75,84,76,72,81,92,83,0,81,79,74,73,48,75,78,37,32,33,0,82,75,77,75,63,83,82,63,64,68,0,11,8,11,10,9,7,2,11,10,9,82,9,10,8,14,5,12,4,11,8,10,74,8,7,9,6,13,11,2,5,11,5,76,11,14,13,5,11,6,2,15,5,7,78,7,13,9,6,12,7,4,13,15,8,83,79,78,77,77,84,81,81,81,90,88,79
Germany,Chile,1,0,Friendly,FALSE,1314,1038,86,85,83,81,88,87,86,85,86,86,90,0,0,0,0,0,0,1,0,0,0,0,66,77,31,66,61,76,74,58,91,81,0,59,50,41,56,81,56,74,81,86,84,0,75,66,57,68,85,84,86,89,84,82,0,71,69,48,66,82,83,87,84,86,80,0,88,83,87,85,78,87,27,58,33,46,0,78,82,76,82,80,67,58,69,65,72,0,15,7,12,13,14,11,6,10,12,6,87,6,12,13,7,14,12,14,11,12,7,85,10,15,5,8,13,5,10,13,13,11,92,5,6,12,14,13,14,6,7,13,14,90,6,5,8,15,11,5,14,10,11,14,86,86,85,83,82,88,87,86,86,87,86,90,76,74,76,72,77,78,78,76,84,85,83,0,0,0,0,0,0,1,0,0,0,0,76,77,81,71,86,77,71,73,88,78,0,65,51,57,63,77,72,47,71,81,78,0,61,74,73,75,69,79,74,80,75,80,0,67,70,76,72,83,83,69,77,87,81,0,78,72,71,71,31,39,74,44,39,81,0,86,74,70,69,65,60,74,65,66,83,0,14,9,6,7,12,10,12,8,10,4,85,7,11,7,6,12,7,9,5,10,2,82,9,7,6,10,9,4,8,7,15,4,85,6,6,6,8,7,9,14,14,12,2,78,6,13,6,14,9,10,9,10,13,4,86,77,76,76,73,78,78,78,76,84,82,83
Greece,South Korea,0,2,Friendly,FALSE,1084,556,82,78,76,74,72,74,75,74,78,75,74,0,0,0,0,0,0,1,0,1,0,0,78,67,79,76,75,76,83,76,63,87,0,52,44,27,52,70,62,63,68,79,78,0,61,53,45,67,74,70,69,72,62,70,0,65,51,58,69,76,70,84,76,76,75,0,84,77,78,74,51,74,25,55,29,40,0,82,84,80,77,69,73,55,73,77,72,0,6,10,8,8,4,9,9,13,11,11,76,8,9,6,13,8,7,4,8,6,6,71,5,11,8,7,5,6,6,12,9,10,70,12,8,15,8,14,12,12,8,7,12,79,5,9,12,8,13,12,14,6,15,6,74,82,78,76,74,75,74,74,74,78,75,74,72,71,69,70,76,74,73,72,78,76,73,0,0,1,1,0,0,1,0,0,1,0,62,77,88,78,76,67,81,59,65,86,0,55,45,46,52,74,67,50,71,82,78,0,55,53,67,65,73,79,71,74,72,67,0,56,55,65,62,80,75,74,67,68,77,0,72,72,65,69,55,57,72,57,32,29,0,84,77,75,74,64,67,68,69,68,58,0,13,5,10,15,10,13,7,7,10,10,72,7,8,10,12,13,8,10,12,5,12,72,15,13,12,6,9,6,12,12,11,12,69,9,10,6,10,14,8,12,13,9,5,74,10,9,14,12,8,9,12,14,8,9,76,72,71,70,70,76,75,73,72,78,77,73
Hungary,Finland,1,2,Friendly,FALSE,673,540,71,67,67,67,71,71,70,69,79,76,71,0,0,0,0,0,1,0,1,1,0,0,50,80,53,74,89,78,72,49,81,67,0,57,35,51,37,71,67,63,71,79,74,0,50,47,50,56,64,68,68,75,77,59,0,44,48,47,47,73,76,70,65,77,73,0,69,65,65,65,47,32,67,63,26,38,0,77,79,76,75,73,55,75,69,65,79,0,10,15,13,5,6,5,5,5,9,13,72,5,14,12,10,10,5,13,14,6,11,70,11,7,9,8,12,8,5,9,13,5,61,12,5,10,9,14,15,10,11,6,15,67,14,7,7,8,7,6,7,12,9,8,74,71,67,67,67,71,71,70,69,79,76,71,70,68,66,66,76,72,67,69,79,75,73,0,0,0,0,1,0,0,1,0,0,0,68,61,76,49,67,70,80,32,77,78,0,55,58,53,52,49,70,63,60,73,67,0,54,62,61,64,67,73,66,65,80,75,0,55,65,70,57,70,72,72,53,80,77,0,70,66,61,64,76,29,61,67,55,66,0,76,65,75,82,74,69,69,79,71,79,0,9,15,2,8,10,13,5,6,14,12,76,13,8,2,10,8,8,6,8,9,10,69,5,5,2,12,13,12,5,11,12,7,68,7,6,2,11,14,6,12,14,5,8,72,12,5,2,14,6,13,7,13,9,5,76,70,67,66,66,75,72,69,69,77,75,73
Republic of Ireland,Serbia,1,2,Friendly,FALSE,528,775,75,74,73,72,79,79,76,76,79,78,74,0,0,1,0,0,0,0,0,0,0,0,52,23,64,67,73,81,60,64,68,86,0,32,42,60,56,67,67,67,65,81,70,0,57,35,56,66,76,71,78,73,73,71,0,54,35,58,64,76,77,70,77,82,85,0,78,75,74,74,78,79,74,48,31,41,0,72,75,74,74,80,78,74,60,68,65,0,8,13,13,12,12,5,14,15,10,9,71,13,6,6,5,11,15,6,8,8,8,72,12,14,11,13,8,10,11,9,12,11,71,9,9,13,6,10,13,14,10,13,12,78,13,14,11,8,13,7,5,13,15,5,74,75,74,73,73,79,77,76,76,79,78,74,83,82,81,77,82,80,78,75,78,78,75,0,0,0,0,1,1,1,0,0,1,0,52,71,67,59,67,74,72,77,90,89,0,39,57,60,47,70,69,70,72,66,76,0,55,58,63,59,76,80,78,76,72,74,0,51,57,60,52,75,82,75,78,85,84,0,84,83,86,79,80,36,78,52,36,30,0,83,79,83,80,85,67,78,68,52,54,0,11,6,14,11,7,10,15,9,7,6,81,4,5,8,7,15,10,14,10,8,12,69,13,10,12,14,12,13,7,9,14,14,59,7,8,10,13,14,8,15,8,5,7,77,5,6,12,14,9,15,5,11,6,12,79,83,82,81,77,82,80,77,77,79,79,75
Japan,New Zealand,4,2,Friendly,FALSE,601,378,74,73,72,71,76,75,75,74,83,79,74,0,0,0,0,0,0,0,0,0,1,0,77,77,77,70,87,71,76,65,82,74,0,51,46,48,40,54,57,66,52,73,73,0,71,70,67,46,72,71,77,75,76,82,0,76,74,67,60,75,74,79,72,88,79,0,72,71,71,71,72,75,27,71,32,62,0,60,68,72,74,69,73,46,71,49,68,0,9,6,12,11,11,15,14,9,11,2,78,12,14,7,15,12,14,9,11,9,2,68,15,6,10,7,7,13,11,9,8,4,71,14,7,9,5,12,15,6,14,9,4,69,15,12,8,12,14,6,9,8,13,2,83,76,74,72,71,76,75,75,74,81,79,74,63,62,62,60,75,67,67,71,70,69,62,0,0,0,1,0,0,0,1,0,0,0,50,74,53,64,74,73,74,72,90,63,0,38,48,31,35,52,67,51,34,62,72,0,43,57,38,53,49,62,64,56,60,52,0,35,62,33,53,49,74,73,41,75,63,0,59,59,59,57,78,43,36,72,24,36,0,85,71,85,73,78,62,50,79,39,71,0,9,9,5,5,12,8,9,10,7,13,64,15,13,5,9,14,10,11,15,7,15,60,14,12,13,5,8,10,5,8,6,15,57,13,9,7,15,9,5,7,14,8,6,60,14,10,8,7,11,12,8,9,11,15,64,63,63,62,60,68,67,67,66,70,69,62
Mali,Senegal,1,1,Friendly,TRUE,561,529,71,72,70,70,77,76,70,71,76,74,70,0,0,1,1,1,0,0,0,0,1,0,78,76,76,54,67,60,79,77,61,86,0,59,40,53,45,67,59,56,62,77,73,0,64,62,65,55,70,70,66,71,59,73,0,68,62,68,49,66,69,75,73,68,74,0,71,72,69,70,75,72,69,62,29,40,0,81,75,75,72,76,84,83,70,83,74,0,9,13,5,10,6,10,6,6,5,12,75,15,13,10,7,6,11,7,6,9,15,69,10,12,11,11,9,7,14,11,5,12,63,8,13,10,8,5,9,11,9,7,6,62,14,15,8,8,6,8,6,15,7,8,78,73,72,70,70,77,76,72,71,76,74,70,77,76,76,74,78,76,76,74,80,79,64,1,0,0,1,0,0,0,0,0,0,0,73,71,52,78,83,70,66,79,77,75,0,45,43,54,48,80,54,62,71,81,80,0,52,62,57,72,69,67,71,71,67,62,0,47,65,51,73,79,72,68,78,77,73,0,76,76,78,73,37,75,74,38,45,37,0,84,79,85,74,75,75,82,68,79,84,0,11,6,14,7,8,7,7,9,6,13,66,12,8,6,7,12,5,7,7,10,12,61,8,11,13,13,10,7,8,12,15,8,50,5,5,15,15,9,11,12,14,5,7,58,9,8,11,9,8,12,15,10,6,15,72,77,76,76,74,78,76,76,75,80,79,64
